city,city_key,date,timestamp,lat,lon,current_speed,free_flow_speed,confidence,congestion_level,traffic_index,day_of_week,is_weekend,is_holiday,data_source
Halle,halle,2024-01-08,2024-01-08 12:00:00,51.4826,11.9692,44.7,57.5,0.95,0.373,37.29,0,False,False,synthetic
Halle,halle,2024-01-09,2024-01-09 12:00:00,51.4826,11.9692,37.8,50.9,0.95,0.428,42.81,1,False,False,synthetic
Halle,halle,2024-01-10,2024-01-10 12:00:00,51.4826,11.9692,43.2,59.4,0.95,0.455,45.47,2,False,False,synthetic
Halle,halle,2024-01-11,2024-01-11 12:00:00,51.4826,11.9692,41.4,58.8,0.95,0.491,49.12,3,False,False,synthetic
Halle,halle,2024-01-12,2024-01-12 12:00:00,51.4826,11.9692,36.4,51.5,0.95,0.488,48.78,4,False,False,synthetic
Halle,halle,2024-01-13,2024-01-13 12:00:00,51.4826,11.9692,45.3,50.8,0.95,0.18,17.98,5,True,False,synthetic
Halle,halle,2024-01-14,2024-01-14 12:00:00,51.4826,11.9692,44.9,50.6,0.95,0.19,18.96,6,True,False,synthetic
Halle,halle,2024-01-15,2024-01-15 12:00:00,51.4826,11.9692,40.4,59.5,0.95,0.535,53.51,0,False,False,synthetic
Halle,halle,2024-01-16,2024-01-16 12:00:00,51.4826,11.9692,37.6,55.2,0.95,0.53,52.95,1,False,False,synthetic
Halle,halle,2024-01-17,2024-01-17 12:00:00,51.4826,11.9692,40.4,53.4,0.95,0.408,40.78,2,False,False,synthetic
Halle,halle,2024-01-18,2024-01-18 12:00:00,51.4826,11.9692,36.8,50.6,0.95,0.453,45.33,3,False,False,synthetic
Halle,halle,2024-01-19,2024-01-19 12:00:00,51.4826,11.9692,42.4,58.1,0.95,0.452,45.15,4,False,False,synthetic
Halle,halle,2024-01-20,2024-01-20 12:00:00,51.4826,11.9692,38.5,50.2,0.95,0.388,38.85,5,True,False,synthetic
Halle,halle,2024-01-21,2024-01-21 12:00:00,51.4826,11.9692,49.3,53.3,0.95,0.125,12.52,6,True,False,synthetic
Halle,halle,2024-01-22,2024-01-22 12:00:00,51.4826,11.9692,36.4,57.2,0.95,0.605,60.53,0,False,False,synthetic
Halle,halle,2024-01-23,2024-01-23 12:00:00,51.4826,11.9692,39.4,53.5,0.95,0.438,43.85,1,False,False,synthetic
Halle,halle,2024-01-24,2024-01-24 12:00:00,51.4826,11.9692,39.0,52.4,0.95,0.427,42.67,2,False,False,synthetic
Halle,halle,2024-01-25,2024-01-25 12:00:00,51.4826,11.9692,39.8,58.9,0.95,0.539,53.91,3,False,False,synthetic
Halle,halle,2024-01-26,2024-01-26 12:00:00,51.4826,11.9692,39.0,52.7,0.95,0.434,43.36,4,False,False,synthetic
Halle,halle,2024-01-27,2024-01-27 12:00:00,51.4826,11.9692,46.5,58.7,0.95,0.345,34.49,5,True,False,synthetic
Halle,halle,2024-01-28,2024-01-28 12:00:00,51.4826,11.9692,48.4,56.2,0.95,0.233,23.28,6,True,False,synthetic
Halle,halle,2024-01-29,2024-01-29 12:00:00,51.4826,11.9692,38.6,57.4,0.95,0.547,54.7,0,False,False,synthetic
Halle,halle,2024-01-30,2024-01-30 12:00:00,51.4826,11.9692,39.0,50.1,0.95,0.369,36.92,1,False,False,synthetic
Halle,halle,2024-01-31,2024-01-31 12:00:00,51.4826,11.9692,40.8,52.6,0.95,0.375,37.46,2,False,False,synthetic
Halle,halle,2024-02-01,2024-02-01 12:00:00,51.4826,11.9692,41.8,52.1,0.95,0.332,33.2,3,False,False,synthetic
Halle,halle,2024-02-02,2024-02-02 12:00:00,51.4826,11.9692,37.1,56.9,0.95,0.582,58.2,4,False,False,synthetic
Halle,halle,2024-02-03,2024-02-03 12:00:00,51.4826,11.9692,45.0,55.4,0.95,0.312,31.15,5,True,False,synthetic
Halle,halle,2024-02-04,2024-02-04 12:00:00,51.4826,11.9692,47.1,51.6,0.95,0.147,14.71,6,True,False,synthetic
Halle,halle,2024-02-05,2024-02-05 12:00:00,51.4826,11.9692,37.1,51.0,0.95,0.456,45.57,0,False,False,synthetic
Halle,halle,2024-02-06,2024-02-06 12:00:00,51.4826,11.9692,40.8,56.2,0.95,0.458,45.82,1,False,False,synthetic
Halle,halle,2024-02-07,2024-02-07 12:00:00,51.4826,11.9692,48.1,57.3,0.95,0.266,26.62,2,False,False,synthetic
Halle,halle,2024-02-08,2024-02-08 12:00:00,51.4826,11.9692,36.8,51.2,0.95,0.469,46.86,3,False,False,synthetic
Halle,halle,2024-02-09,2024-02-09 12:00:00,51.4826,11.9692,43.5,58.4,0.95,0.424,42.44,4,False,False,synthetic
Halle,halle,2024-02-10,2024-02-10 12:00:00,51.4826,11.9692,43.3,57.3,0.95,0.409,40.85,5,True,False,synthetic
Halle,halle,2024-02-11,2024-02-11 12:00:00,51.4826,11.9692,45.9,52.3,0.95,0.205,20.55,6,True,False,synthetic
Halle,halle,2024-02-12,2024-02-12 12:00:00,51.4826,11.9692,39.6,59.1,0.95,0.549,54.87,0,False,False,synthetic
Halle,halle,2024-02-13,2024-02-13 12:00:00,51.4826,11.9692,43.4,55.9,0.95,0.373,37.25,1,False,False,synthetic
Halle,halle,2024-02-14,2024-02-14 12:00:00,51.4826,11.9692,37.8,51.6,0.95,0.446,44.58,2,False,False,synthetic
Halle,halle,2024-02-15,2024-02-15 12:00:00,51.4826,11.9692,33.2,53.1,0.95,0.626,62.58,3,False,False,synthetic
Halle,halle,2024-02-16,2024-02-16 12:00:00,51.4826,11.9692,42.9,54.7,0.95,0.359,35.93,4,False,False,synthetic
Halle,halle,2024-02-17,2024-02-17 12:00:00,51.4826,11.9692,43.8,54.1,0.95,0.317,31.67,5,True,False,synthetic
Halle,halle,2024-02-18,2024-02-18 12:00:00,51.4826,11.9692,45.5,53.0,0.95,0.235,23.52,6,True,False,synthetic
Halle,halle,2024-02-19,2024-02-19 12:00:00,51.4826,11.9692,43.8,59.5,0.95,0.441,44.1,0,False,False,synthetic
Halle,halle,2024-02-20,2024-02-20 12:00:00,51.4826,11.9692,43.5,59.2,0.95,0.441,44.15,1,False,False,synthetic
Halle,halle,2024-02-21,2024-02-21 12:00:00,51.4826,11.9692,40.2,53.4,0.95,0.413,41.29,2,False,False,synthetic
Halle,halle,2024-02-22,2024-02-22 12:00:00,51.4826,11.9692,40.1,55.6,0.95,0.466,46.61,3,False,False,synthetic
Halle,halle,2024-02-23,2024-02-23 12:00:00,51.4826,11.9692,36.4,53.3,0.95,0.528,52.77,4,False,False,synthetic
Halle,halle,2024-02-24,2024-02-24 12:00:00,51.4826,11.9692,40.3,54.1,0.95,0.425,42.46,5,True,False,synthetic
Halle,halle,2024-02-25,2024-02-25 12:00:00,51.4826,11.9692,49.7,52.9,0.95,0.1,10.01,6,True,False,synthetic
Halle,halle,2024-02-26,2024-02-26 12:00:00,51.4826,11.9692,35.2,51.3,0.95,0.523,52.3,0,False,False,synthetic
Halle,halle,2024-02-27,2024-02-27 12:00:00,51.4826,11.9692,35.2,52.3,0.95,0.547,54.67,1,False,False,synthetic
Halle,halle,2024-02-28,2024-02-28 12:00:00,51.4826,11.9692,32.3,50.3,0.95,0.596,59.6,2,False,False,synthetic
Halle,halle,2024-02-29,2024-02-29 12:00:00,51.4826,11.9692,45.3,58.7,0.95,0.381,38.12,3,False,False,synthetic
Halle,halle,2024-03-01,2024-03-01 12:00:00,51.4826,11.9692,38.8,54.4,0.95,0.476,47.63,4,False,False,synthetic
Halle,halle,2024-03-02,2024-03-02 12:00:00,51.4826,11.9692,41.0,50.9,0.95,0.326,32.56,5,True,False,synthetic
Halle,halle,2024-03-03,2024-03-03 12:00:00,51.4826,11.9692,47.4,56.7,0.95,0.271,27.14,6,True,False,synthetic
Halle,halle,2024-03-04,2024-03-04 12:00:00,51.4826,11.9692,40.1,53.9,0.95,0.424,42.43,0,False,False,synthetic
Halle,halle,2024-03-05,2024-03-05 12:00:00,51.4826,11.9692,34.7,53.9,0.95,0.594,59.45,1,False,False,synthetic
Halle,halle,2024-03-06,2024-03-06 12:00:00,51.4826,11.9692,41.5,56.9,0.95,0.451,45.07,2,False,False,synthetic
Halle,halle,2024-03-07,2024-03-07 12:00:00,51.4826,11.9692,40.8,54.5,0.95,0.419,41.92,3,False,False,synthetic
Halle,halle,2024-03-08,2024-03-08 12:00:00,51.4826,11.9692,41.8,58.1,0.95,0.466,46.62,4,False,False,synthetic
Halle,halle,2024-03-09,2024-03-09 12:00:00,51.4826,11.9692,48.0,57.9,0.95,0.287,28.68,5,True,False,synthetic
Halle,halle,2024-03-10,2024-03-10 12:00:00,51.4826,11.9692,51.8,58.8,0.95,0.198,19.82,6,True,False,synthetic
Halle,halle,2024-03-11,2024-03-11 12:00:00,51.4826,11.9692,36.5,54.2,0.95,0.546,54.58,0,False,False,synthetic
Halle,halle,2024-03-12,2024-03-12 12:00:00,51.4826,11.9692,39.7,58.5,0.95,0.536,53.57,1,False,False,synthetic
Halle,halle,2024-03-13,2024-03-13 12:00:00,51.4826,11.9692,38.4,52.2,0.95,0.441,44.12,2,False,False,synthetic
Halle,halle,2024-03-14,2024-03-14 12:00:00,51.4826,11.9692,38.3,54.8,0.95,0.503,50.27,3,False,False,synthetic
Halle,halle,2024-03-15,2024-03-15 12:00:00,51.4826,11.9692,38.6,55.3,0.95,0.503,50.31,4,False,False,synthetic
Halle,halle,2024-03-16,2024-03-16 12:00:00,51.4826,11.9692,42.9,52.1,0.95,0.293,29.3,5,True,False,synthetic
Halle,halle,2024-03-17,2024-03-17 12:00:00,51.4826,11.9692,45.0,55.5,0.95,0.315,31.51,6,True,False,synthetic
Halle,halle,2024-03-18,2024-03-18 12:00:00,51.4826,11.9692,44.7,57.1,0.95,0.364,36.42,0,False,False,synthetic
Halle,halle,2024-03-19,2024-03-19 12:00:00,51.4826,11.9692,37.9,54.2,0.95,0.502,50.2,1,False,False,synthetic
Halle,halle,2024-03-20,2024-03-20 12:00:00,51.4826,11.9692,42.3,57.3,0.95,0.436,43.63,2,False,False,synthetic
Halle,halle,2024-03-21,2024-03-21 12:00:00,51.4826,11.9692,37.5,56.1,0.95,0.554,55.41,3,False,False,synthetic
Halle,halle,2024-03-22,2024-03-22 12:00:00,51.4826,11.9692,37.2,53.7,0.95,0.511,51.07,4,False,False,synthetic
Halle,halle,2024-03-23,2024-03-23 12:00:00,51.4826,11.9692,39.7,50.4,0.95,0.353,35.29,5,True,False,synthetic
Halle,halle,2024-03-24,2024-03-24 12:00:00,51.4826,11.9692,47.5,59.5,0.95,0.335,33.53,6,True,False,synthetic
Halle,halle,2024-03-25,2024-03-25 12:00:00,51.4826,11.9692,36.3,57.4,0.95,0.614,61.44,0,False,False,synthetic
Halle,halle,2024-03-26,2024-03-26 12:00:00,51.4826,11.9692,47.9,56.3,0.95,0.25,24.97,1,False,False,synthetic
Halle,halle,2024-03-27,2024-03-27 12:00:00,51.4826,11.9692,38.7,54.9,0.95,0.492,49.21,2,False,False,synthetic
Halle,halle,2024-03-28,2024-03-28 12:00:00,51.4826,11.9692,40.5,54.4,0.95,0.428,42.76,3,False,False,synthetic
Halle,halle,2024-03-29,2024-03-29 12:00:00,51.4826,11.9692,44.2,51.4,0.95,0.232,23.21,4,False,True,synthetic
Halle,halle,2024-03-30,2024-03-30 12:00:00,51.4826,11.9692,46.3,51.3,0.95,0.163,16.26,5,True,False,synthetic
Halle,halle,2024-03-31,2024-03-31 12:00:00,51.4826,11.9692,49.7,52.8,0.95,0.1,10.0,6,True,True,synthetic
Magdeburg,magdeburg,2024-01-01,2024-01-01 12:00:00,52.1205,11.6276,53.5,57.9,0.95,0.127,12.7,0,False,True,synthetic
Magdeburg,magdeburg,2024-01-02,2024-01-02 12:00:00,52.1205,11.6276,49.4,59.5,0.95,0.283,28.26,1,False,False,synthetic
Magdeburg,magdeburg,2024-01-03,2024-01-03 12:00:00,52.1205,11.6276,48.5,57.9,0.95,0.271,27.06,2,False,False,synthetic
Magdeburg,magdeburg,2024-01-04,2024-01-04 12:00:00,52.1205,11.6276,40.7,52.6,0.95,0.376,37.62,3,False,False,synthetic
Magdeburg,magdeburg,2024-01-05,2024-01-05 12:00:00,52.1205,11.6276,43.7,59.3,0.95,0.44,44.0,4,False,False,synthetic
Magdeburg,magdeburg,2024-01-06,2024-01-06 12:00:00,52.1205,11.6276,53.1,56.5,0.95,0.1,10.0,5,True,True,synthetic
Magdeburg,magdeburg,2024-01-07,2024-01-07 12:00:00,52.1205,11.6276,50.2,55.7,0.95,0.165,16.5,6,True,False,synthetic
Magdeburg,magdeburg,2024-01-08,2024-01-08 12:00:00,52.1205,11.6276,38.1,51.8,0.95,0.441,44.08,0,False,False,synthetic
Magdeburg,magdeburg,2024-01-09,2024-01-09 12:00:00,52.1205,11.6276,41.4,57.7,0.95,0.471,47.12,1,False,False,synthetic
Magdeburg,magdeburg,2024-01-10,2024-01-10 12:00:00,52.1205,11.6276,40.0,52.6,0.95,0.399,39.94,2,False,False,synthetic
Magdeburg,magdeburg,2024-01-11,2024-01-11 12:00:00,52.1205,11.6276,38.9,51.3,0.95,0.402,40.22,3,False,False,synthetic
Magdeburg,magdeburg,2024-01-12,2024-01-12 12:00:00,52.1205,11.6276,40.9,57.2,0.95,0.476,47.62,4,False,False,synthetic
Magdeburg,magdeburg,2024-01-13,2024-01-13 12:00:00,52.1205,11.6276,40.2,50.8,0.95,0.347,34.68,5,True,False,synthetic
Magdeburg,magdeburg,2024-01-14,2024-01-14 12:00:00,52.1205,11.6276,51.5,55.8,0.95,0.128,12.79,6,True,False,synthetic
Magdeburg,magdeburg,2024-01-15,2024-01-15 12:00:00,52.1205,11.6276,38.5,51.0,0.95,0.409,40.93,0,False,False,synthetic
Magdeburg,magdeburg,2024-01-16,2024-01-16 12:00:00,52.1205,11.6276,41.0,52.2,0.95,0.358,35.83,1,False,False,synthetic
Magdeburg,magdeburg,2024-01-17,2024-01-17 12:00:00,52.1205,11.6276,44.7,52.5,0.95,0.248,24.83,2,False,False,synthetic
Magdeburg,magdeburg,2024-01-18,2024-01-18 12:00:00,52.1205,11.6276,47.1,59.4,0.95,0.343,34.34,3,False,False,synthetic
Magdeburg,magdeburg,2024-01-19,2024-01-19 12:00:00,52.1205,11.6276,39.7,59.2,0.95,0.549,54.87,4,False,False,synthetic
Magdeburg,magdeburg,2024-01-20,2024-01-20 12:00:00,52.1205,11.6276,48.0,54.3,0.95,0.194,19.36,5,True,False,synthetic
Magdeburg,magdeburg,2024-01-21,2024-01-21 12:00:00,52.1205,11.6276,49.6,54.7,0.95,0.157,15.68,6,True,False,synthetic
Magdeburg,magdeburg,2024-01-22,2024-01-22 12:00:00,52.1205,11.6276,42.3,52.6,0.95,0.325,32.5,0,False,False,synthetic
Magdeburg,magdeburg,2024-01-23,2024-01-23 12:00:00,52.1205,11.6276,46.9,59.5,0.95,0.352,35.21,1,False,False,synthetic
Magdeburg,magdeburg,2024-01-24,2024-01-24 12:00:00,52.1205,11.6276,41.6,50.5,0.95,0.292,29.23,2,False,False,synthetic
Magdeburg,magdeburg,2024-01-25,2024-01-25 12:00:00,52.1205,11.6276,38.1,54.7,0.95,0.506,50.56,3,False,False,synthetic
Magdeburg,magdeburg,2024-01-26,2024-01-26 12:00:00,52.1205,11.6276,46.7,59.7,0.95,0.361,36.14,4,False,False,synthetic
Magdeburg,magdeburg,2024-01-27,2024-01-27 12:00:00,52.1205,11.6276,55.9,59.4,0.95,0.1,10.0,5,True,False,synthetic
Magdeburg,magdeburg,2024-01-28,2024-01-28 12:00:00,52.1205,11.6276,48.8,52.0,0.95,0.1,10.0,6,True,False,synthetic
Magdeburg,magdeburg,2024-01-29,2024-01-29 12:00:00,52.1205,11.6276,46.6,57.4,0.95,0.314,31.42,0,False,False,synthetic
Magdeburg,magdeburg,2024-01-30,2024-01-30 12:00:00,52.1205,11.6276,43.5,57.9,0.95,0.414,41.41,1,False,False,synthetic
Magdeburg,magdeburg,2024-01-31,2024-01-31 12:00:00,52.1205,11.6276,42.5,56.1,0.95,0.404,40.37,2,False,False,synthetic
Magdeburg,magdeburg,2024-02-01,2024-02-01 12:00:00,52.1205,11.6276,41.2,58.9,0.95,0.503,50.29,3,False,False,synthetic
Magdeburg,magdeburg,2024-02-02,2024-02-02 12:00:00,52.1205,11.6276,36.4,56.9,0.95,0.6,60.0,4,False,False,synthetic
Magdeburg,magdeburg,2024-02-03,2024-02-03 12:00:00,52.1205,11.6276,50.2,55.2,0.95,0.15,14.97,5,True,False,synthetic
Magdeburg,magdeburg,2024-02-04,2024-02-04 12:00:00,52.1205,11.6276,50.1,53.2,0.95,0.1,10.0,6,True,False,synthetic
Magdeburg,magdeburg,2024-02-05,2024-02-05 12:00:00,52.1205,11.6276,36.7,50.8,0.95,0.461,46.14,0,False,False,synthetic
Magdeburg,magdeburg,2024-02-06,2024-02-06 12:00:00,52.1205,11.6276,41.2,52.6,0.95,0.363,36.31,1,False,False,synthetic
Magdeburg,magdeburg,2024-02-07,2024-02-07 12:00:00,52.1205,11.6276,42.6,58.4,0.95,0.451,45.07,2,False,False,synthetic
Magdeburg,magdeburg,2024-02-08,2024-02-08 12:00:00,52.1205,11.6276,41.7,54.6,0.95,0.394,39.37,3,False,False,synthetic
Magdeburg,magdeburg,2024-02-09,2024-02-09 12:00:00,52.1205,11.6276,40.9,56.8,0.95,0.467,46.68,4,False,False,synthetic
Magdeburg,magdeburg,2024-02-10,2024-02-10 12:00:00,52.1205,11.6276,50.2,57.2,0.95,0.204,20.38,5,True,False,synthetic
Magdeburg,magdeburg,2024-02-11,2024-02-11 12:00:00,52.1205,11.6276,45.1,52.0,0.95,0.221,22.1,6,True,False,synthetic
Magdeburg,magdeburg,2024-02-12,2024-02-12 12:00:00,52.1205,11.6276,36.1,51.0,0.95,0.485,48.5,0,False,False,synthetic
Magdeburg,magdeburg,2024-02-13,2024-02-13 12:00:00,52.1205,11.6276,41.3,55.8,0.95,0.433,43.31,1,False,False,synthetic
Magdeburg,magdeburg,2024-02-14,2024-02-14 12:00:00,52.1205,11.6276,49.5,59.6,0.95,0.282,28.16,2,False,False,synthetic
Magdeburg,magdeburg,2024-02-15,2024-02-15 12:00:00,52.1205,11.6276,45.0,59.0,0.95,0.395,39.49,3,False,False,synthetic
Magdeburg,magdeburg,2024-02-16,2024-02-16 12:00:00,52.1205,11.6276,39.8,54.3,0.95,0.446,44.63,4,False,False,synthetic
Magdeburg,magdeburg,2024-02-17,2024-02-17 12:00:00,52.1205,11.6276,45.4,54.3,0.95,0.274,27.36,5,True,False,synthetic
Magdeburg,magdeburg,2024-02-18,2024-02-18 12:00:00,52.1205,11.6276,53.3,58.5,0.95,0.15,14.97,6,True,False,synthetic
Magdeburg,magdeburg,2024-02-19,2024-02-19 12:00:00,52.1205,11.6276,37.8,51.4,0.95,0.441,44.15,0,False,False,synthetic
Magdeburg,magdeburg,2024-02-20,2024-02-20 12:00:00,52.1205,11.6276,40.8,57.7,0.95,0.487,48.68,1,False,False,synthetic
Magdeburg,magdeburg,2024-02-21,2024-02-21 12:00:00,52.1205,11.6276,44.9,54.9,0.95,0.304,30.37,2,False,False,synthetic
Magdeburg,magdeburg,2024-02-22,2024-02-22 12:00:00,52.1205,11.6276,45.2,58.3,0.95,0.376,37.64,3,False,False,synthetic
Magdeburg,magdeburg,2024-02-23,2024-02-23 12:00:00,52.1205,11.6276,38.4,58.9,0.95,0.578,57.84,4,False,False,synthetic
Magdeburg,magdeburg,2024-02-24,2024-02-24 12:00:00,52.1205,11.6276,44.0,54.9,0.95,0.329,32.9,5,True,False,synthetic
Magdeburg,magdeburg,2024-02-25,2024-02-25 12:00:00,52.1205,11.6276,52.1,57.4,0.95,0.155,15.47,6,True,False,synthetic
Magdeburg,magdeburg,2024-02-26,2024-02-26 12:00:00,52.1205,11.6276,36.6,50.7,0.95,0.464,46.39,0,False,False,synthetic
Magdeburg,magdeburg,2024-02-27,2024-02-27 12:00:00,52.1205,11.6276,41.6,55.2,0.95,0.41,41.05,1,False,False,synthetic
Magdeburg,magdeburg,2024-02-28,2024-02-28 12:00:00,52.1205,11.6276,42.3,56.4,0.95,0.416,41.62,2,False,False,synthetic
Magdeburg,magdeburg,2024-02-29,2024-02-29 12:00:00,52.1205,11.6276,49.9,58.0,0.95,0.231,23.14,3,False,False,synthetic
Magdeburg,magdeburg,2024-03-01,2024-03-01 12:00:00,52.1205,11.6276,41.5,52.7,0.95,0.355,35.45,4,False,False,synthetic
Magdeburg,magdeburg,2024-03-02,2024-03-02 12:00:00,52.1205,11.6276,43.2,54.3,0.95,0.343,34.25,5,True,False,synthetic
Magdeburg,magdeburg,2024-03-03,2024-03-03 12:00:00,52.1205,11.6276,47.5,50.5,0.95,0.1,10.0,6,True,False,synthetic
Magdeburg,magdeburg,2024-03-04,2024-03-04 12:00:00,52.1205,11.6276,38.6,52.8,0.95,0.448,44.82,0,False,False,synthetic
Magdeburg,magdeburg,2024-03-05,2024-03-05 12:00:00,52.1205,11.6276,41.8,56.6,0.95,0.436,43.56,1,False,False,synthetic
Magdeburg,magdeburg,2024-03-06,2024-03-06 12:00:00,52.1205,11.6276,35.4,51.2,0.95,0.515,51.5,2,False,False,synthetic
Magdeburg,magdeburg,2024-03-07,2024-03-07 12:00:00,52.1205,11.6276,40.5,53.7,0.95,0.41,41.0,3,False,False,synthetic
Magdeburg,magdeburg,2024-03-08,2024-03-08 12:00:00,52.1205,11.6276,37.8,55.8,0.95,0.536,53.64,4,False,False,synthetic
Magdeburg,magdeburg,2024-03-09,2024-03-09 12:00:00,52.1205,11.6276,44.8,53.4,0.95,0.269,26.95,5,True,False,synthetic
Magdeburg,magdeburg,2024-03-10,2024-03-10 12:00:00,52.1205,11.6276,44.1,56.3,0.95,0.361,36.12,6,True,False,synthetic
Magdeburg,magdeburg,2024-03-11,2024-03-11 12:00:00,52.1205,11.6276,44.9,55.8,0.95,0.326,32.6,0,False,False,synthetic
Magdeburg,magdeburg,2024-03-12,2024-03-12 12:00:00,52.1205,11.6276,41.3,54.4,0.95,0.402,40.18,1,False,False,synthetic
Magdeburg,magdeburg,2024-03-13,2024-03-13 12:00:00,52.1205,11.6276,50.1,58.4,0.95,0.238,23.75,2,False,False,synthetic
Magdeburg,magdeburg,2024-03-14,2024-03-14 12:00:00,52.1205,11.6276,40.0,52.9,0.95,0.407,40.69,3,False,False,synthetic
Magdeburg,magdeburg,2024-03-15,2024-03-15 12:00:00,52.1205,11.6276,37.4,52.6,0.95,0.481,48.09,4,False,False,synthetic
Magdeburg,magdeburg,2024-03-16,2024-03-16 12:00:00,52.1205,11.6276,47.7,53.9,0.95,0.194,19.36,5,True,False,synthetic
Magdeburg,magdeburg,2024-03-17,2024-03-17 12:00:00,52.1205,11.6276,49.8,58.5,0.95,0.247,24.71,6,True,False,synthetic
Magdeburg,magdeburg,2024-03-18,2024-03-18 12:00:00,52.1205,11.6276,39.9,55.2,0.95,0.462,46.17,0,False,False,synthetic
Magdeburg,magdeburg,2024-03-19,2024-03-19 12:00:00,52.1205,11.6276,49.1,57.4,0.95,0.241,24.13,1,False,False,synthetic
Magdeburg,magdeburg,2024-03-20,2024-03-20 12:00:00,52.1205,11.6276,44.3,59.1,0.95,0.418,41.77,2,False,False,synthetic
Magdeburg,magdeburg,2024-03-21,2024-03-21 12:00:00,52.1205,11.6276,38.7,55.0,0.95,0.493,49.27,3,False,False,synthetic
Magdeburg,magdeburg,2024-03-22,2024-03-22 12:00:00,52.1205,11.6276,45.8,57.2,0.95,0.332,33.17,4,False,False,synthetic
Magdeburg,magdeburg,2024-03-23,2024-03-23 12:00:00,52.1205,11.6276,49.0,57.4,0.95,0.244,24.37,5,True,False,synthetic
Magdeburg,magdeburg,2024-03-24,2024-03-24 12:00:00,52.1205,11.6276,46.3,52.9,0.95,0.207,20.71,6,True,False,synthetic
Magdeburg,magdeburg,2024-03-25,2024-03-25 12:00:00,52.1205,11.6276,50.3,57.6,0.95,0.212,21.16,0,False,False,synthetic
Magdeburg,magdeburg,2024-03-26,2024-03-26 12:00:00,52.1205,11.6276,42.3,56.8,0.95,0.425,42.51,1,False,False,synthetic
Magdeburg,magdeburg,2024-03-27,2024-03-27 12:00:00,52.1205,11.6276,39.0,52.3,0.95,0.423,42.3,2,False,False,synthetic
Magdeburg,magdeburg,2024-03-28,2024-03-28 12:00:00,52.1205,11.6276,40.1,57.8,0.95,0.511,51.12,3,False,False,synthetic
Magdeburg,magdeburg,2024-03-29,2024-03-29 12:00:00,52.1205,11.6276,47.8,52.2,0.95,0.14,13.95,4,False,True,synthetic
Magdeburg,magdeburg,2024-03-30,2024-03-30 12:00:00,52.1205,11.6276,52.4,59.6,0.95,0.203,20.3,5,True,False,synthetic
Magdeburg,magdeburg,2024-03-31,2024-03-31 12:00:00,52.1205,11.6276,51.7,55.0,0.95,0.1,10.0,6,True,True,synthetic
Freiburg,freiburg,2024-01-01,2024-01-01 12:00:00,47.9978,7.8427,55.0,58.5,0.95,0.1,10.0,0,False,True,synthetic
Freiburg,freiburg,2024-01-02,2024-01-02 12:00:00,47.9978,7.8427,49.0,59.1,0.95,0.286,28.63,1,False,False,synthetic
Freiburg,freiburg,2024-01-03,2024-01-03 12:00:00,47.9978,7.8427,36.7,51.8,0.95,0.485,48.46,2,False,False,synthetic
Freiburg,freiburg,2024-01-04,2024-01-04 12:00:00,47.9978,7.8427,43.9,59.9,0.95,0.444,44.39,3,False,False,synthetic
Freiburg,freiburg,2024-01-05,2024-01-05 12:00:00,47.9978,7.8427,40.9,53.1,0.95,0.381,38.06,4,False,False,synthetic
Freiburg,freiburg,2024-01-06,2024-01-06 12:00:00,47.9978,7.8427,53.7,57.1,0.95,0.1,10.0,5,True,True,synthetic
Freiburg,freiburg,2024-01-07,2024-01-07 12:00:00,47.9978,7.8427,50.7,56.2,0.95,0.162,16.16,6,True,False,synthetic
Freiburg,freiburg,2024-01-08,2024-01-08 12:00:00,47.9978,7.8427,40.2,51.4,0.95,0.363,36.31,0,False,False,synthetic
Freiburg,freiburg,2024-01-09,2024-01-09 12:00:00,47.9978,7.8427,39.8,50.1,0.95,0.342,34.17,1,False,False,synthetic
Freiburg,freiburg,2024-01-10,2024-01-10 12:00:00,47.9978,7.8427,43.1,54.5,0.95,0.35,34.96,2,False,False,synthetic
Freiburg,freiburg,2024-01-11,2024-01-11 12:00:00,47.9978,7.8427,41.2,50.5,0.95,0.307,30.73,3,False,False,synthetic
Freiburg,freiburg,2024-01-12,2024-01-12 12:00:00,47.9978,7.8427,42.6,54.1,0.95,0.355,35.53,4,False,False,synthetic
Freiburg,freiburg,2024-01-13,2024-01-13 12:00:00,47.9978,7.8427,49.9,53.7,0.95,0.116,11.6,5,True,False,synthetic
Freiburg,freiburg,2024-01-14,2024-01-14 12:00:00,47.9978,7.8427,47.2,50.3,0.95,0.1,10.0,6,True,False,synthetic
Freiburg,freiburg,2024-01-15,2024-01-15 12:00:00,47.9978,7.8427,37.6,50.3,0.95,0.418,41.83,0,False,False,synthetic
Freiburg,freiburg,2024-01-16,2024-01-16 12:00:00,47.9978,7.8427,40.6,50.2,0.95,0.318,31.76,1,False,False,synthetic
Freiburg,freiburg,2024-01-17,2024-01-17 12:00:00,47.9978,7.8427,47.7,57.9,0.95,0.292,29.15,2,False,False,synthetic
Freiburg,freiburg,2024-01-18,2024-01-18 12:00:00,47.9978,7.8427,39.5,50.8,0.95,0.37,37.01,3,False,False,synthetic
Freiburg,freiburg,2024-01-19,2024-01-19 12:00:00,47.9978,7.8427,40.1,56.5,0.95,0.482,48.21,4,False,False,synthetic
Freiburg,freiburg,2024-01-20,2024-01-20 12:00:00,47.9978,7.8427,48.8,53.9,0.95,0.16,15.96,5,True,False,synthetic
